40.7492053,-73.9836157,377 5 AVENUE,New York,NY,10016,USA
40.7545731,-73.99706340000002,425 WEST 35 STREET,New York,NY,10001,USA
40.7380773,-73.9921079,99 5 AVENUE,New York,NY,10003,USA
40.7470224,-73.98945499999999,846 AVENUE OF THE AMERICAS,New York,NY,10001,USA
40.745689,-73.98483499999999,126 MADISON AVENUE,New York,NY,10016,USA
40.71846559999999,-74.0079495,18 LEONARD STREET,New York,NY,10013,USA
40.71719119999999,-74.0032894,61 FRANKLIN STREET,New York,NY,10013,USA
40.72913399999999,-73.9857811,220 EAST 10 STREET,New York,NY,10003,USA
40.7454721,-73.9927376,135 WEST 26 STREET,New York,NY,10001,USA
40.728772,-73.97999999999999,525 EAST 12 STREET,New York,NY,10009,USA
40.75292210000001,-73.9802675,20 EAST 42 STREET,New York,NY,10017,USA
40.735235,-74.0047116,88 PERRY STREET,New York,NY,10014,USA
40.7201706,-74.0004036,12 CROSBY STREET,New York,NY,10013,USA
40.743696,-73.97478799999999,335 EAST 33 STREET,New York,NY,10016,USA
40.718319,-73.9903523,260 BROOME STREET,New York,NY,10002,USA
40.739636,-73.99574199999999,105 WEST 17 STREET,New York,NY,10011,USA
40.7338558,-73.99909699999999,412 AVENUE OF THE AMERICAS,New York,NY,10011,USA
40.7441871,-73.98090320000001,134 EAST 31 STREET,New York,NY,10016,USA
40.73199810000001,-74.0043176,49 BARROW STREET,New York,NY,10014,USA
40.7440673,-74.00682549999999,500 WEST 17 STREET,New York,NY,10011,USA
40.74555369999999,-73.98796159999999,14 WEST 29 STREET,New York,NY,10001,USA
40.7262156,-74.0008881,454 WEST BROADWAY,New York,NY,10012,USA
40.7391508,-74.0036263,306 WEST 13 STREET,New York,NY,10014,USA
40.7095178,-74.0121593,113 CEDAR STREET,New York,NY,10006,USA
40.7512292,-73.9821183,435 5 AVENUE,New York,NY,10016,USA
40.7342685,-73.99199109999999,46 EAST 13 STREET,New York,NY,10003,USA
40.7260759,-73.9841459,128 EAST 7 STREET,New York,NY,10009,USA
40.7439914,-73.98604130000001,76 MADISON AVENUE,New York,NY,10016,USA
40.7251464,-73.99376749999999,314 MOTT STREET,New York,NY,10012,USA
40.740029,-73.97804599999999,315 EAST 26 STREET,New York,NY,10010,USA
40.7273638,-73.9806314,327 EAST 10 STREET,New York,NY,10009,USA
40.7459393,-74.0070326,521 WEST 19 STREET,New York,NY,10011,USA
40.7113593,-73.9810114,65 JACKSON STREET,New York,NY,10002,USA
40.7230239,-74.00291709999999,495 BROOME STREET,New York,NY,10013,USA
40.7289777,-73.981662,189 AVENUE A,New York,NY,10009,USA
40.7452348,-73.9899673,45 WEST 27 STREET,New York,NY,10001,USA
40.7347704,-74.0029251,247 WEST 4 STREET,New York,NY,10014,USA
40.7216731,-73.9888118,82 STANTON STREET,New York,NY,10002,USA
40.7178055,-73.9921548,102 ELDRIDGE STREET,New York,NY,10002,USA
40.7420082,-74.0015585,311 WEST 17 STREET,New York,NY,10011,USA
40.7121635,-74.0103563,33 VESEY STREET,New York,NY,10007,USA
40.7475822,-73.9846238,4 EAST 33 STREET,New York,NY,10016,USA
40.7481095,-74.00764439999999,128 11 AVENUE,New York,NY,10011,USA
40.740997,-73.985401,329 PARK AVENUE SOUTH,New York,NY,10010,USA
40.7215344,-73.98740579999999,172 LUDLOW STREET,New York,NY,10002,USA
40.7333505,-74.0074094,696 GREENWICH STREET,New York,NY,10014,USA
40.729356,-74.0105414,344 WEST STREET,New York,NY,10014,USA
40.7225123,-73.9957913,232 MULBERRY STREET,New York,NY,10012,USA
40.7186704,-74.00297069999999,395 BROADWAY,New York,NY,10013,USA
40.7421311,-73.9812427,161 EAST 28 STREET,New York,NY,10016,USA
40.7264942,-73.9767079,178 AVENUE C,New York,NY,10009,USA
40.7285475,-73.98701700000001,43 ST MARKS PLACE,New York,NY,10003,USA
40.7107787,-73.9866411,261 CLINTON STREET,New York,NY,10002,USA
40.7461421,-73.99135509999999,112 WEST 28 STREET,New York,NY,10001,USA
40.7194713,-73.9940792,155 BOWERY,New York,NY,10002,USA
40.721553,-74.008764,153 HUDSON STREET,New York,NY,10013,USA
40.7228476,-73.9948435,30 PRINCE STREET,New York,NY,10012,USA
40.7344416,-74.0075942,129 CHARLES STREET,New York,NY,10014,USA
40.7488079,-73.9915867,150 WEST 31 STREET,New York,NY,10001,USA
40.734308,-74.0062521,116 CHARLES STREET,New York,NY,10014,USA
40.746257,-74.002201,415 WEST 22 STREET,New York,NY,10011,USA
40.7254802,-73.97717720000001,404 EAST 10 STREET,New York,NY,10009,USA
40.751789,-73.991033,218 WEST 35 STREET,New York,NY,10001,USA
40.7473804,-73.9873965,31 WEST 31 STREET,New York,NY,10001,USA
40.7290983,-74.00486889999999,65 DOWNING STREET,New York,NY,10014,USA
40.7360271,-74.0005436,60 GREENWICH AVENUE,New York,NY,10011,USA
40.72034250000001,-73.9862737,139 STANTON STREET,New York,NY,10002,USA
40.7336446,-73.9995454,400 AVENUE OF THE AMERICAS,New York,NY,10011,USA
40.72667,-73.974616,181 AVENUE D,New York,NY,10009,USA
40.738613,-74.006198,62 HORATIO STREET,New York,NY,10014,USA
40.7223893,-74.0069144,3 VESTRY STREET,New York,NY,10013,USA
40.7307505,-73.9835312,354 EAST 13 STREET,New York,NY,10003,USA
40.7381186,-73.9969064,100 WEST 15 STREET,New York,NY,10011,USA
40.7418089,-73.99651949999999,158 WEST 20 STREET,New York,NY,10011,USA
40.726265,-73.99663869999999,627 BROADWAY,New York,NY,10012,USA
40.7200289,-73.994536,160 BOWERY,New York,NY,10012,USA
40.7327165,-74.0096396,183 CHRISTOPHER STREET,New York,NY,10014,USA
40.745546,-73.9889518,1185 BROADWAY,New York,NY,10001,USA
40.74681270000001,-73.9917079,127 WEST 28 STREET,New York,NY,10001,USA
40.7247191,-74.0104169,466 WASHINGTON STREET,New York,NY,10013,USA
40.7245743,-74.0041268,40 SULLIVAN STREET,New York,NY,10012,USA
40.7235182,-73.9953455,254 MULBERRY STREET,New York,NY,10012,USA
40.730253,-73.9882799,116 EAST 10 STREET,New York,NY,10003,USA
40.7157939,-74.0075794,182 CHURCH STREET,New York,NY,10013,USA
40.7331518,-74.0098174,2 WEEHAWKEN STREET,New York,NY,10014,USA
40.747273,-73.97338599999999,305 EAST 38 STREET,New York,NY,10016,USA
40.7181117,-74.00206829999999,20 CORTLANDT ALLEY,New York,NY,10013,USA
40.7175857,-73.9986481,109 MULBERRY STREET,New York,NY,10013,USA
40.7196875,-74.0027353,308 CANAL STREET,New York,NY,10013,USA
40.74832,-73.9886324,892 AVENUE OF THE AMERICAS,New York,NY,10001,USA
40.69267139999999,-74.0182386,134 GOVERNORS ISLAND,New York,NY,10004,USA
40.718728,-73.9896868,85 DELANCEY STREET,New York,NY,10002,USA
40.7344608,-74.00325289999999,240 WEST 4 STREET,New York,NY,10014,USA
40.735162,-73.9987529,453 AVENUE OF THE AMERICAS,New York,NY,10011,USA
40.72588590000001,-74.0015842,118 THOMPSON STREET,New York,NY,10012,USA
40.7364223,-73.9853327,148 EAST 19 STREET,New York,NY,10003,USA
40.7062343,-74.0151666,34 WASHINGTON STREET,New York,NY,10004,USA
40.7314606,-74.0031923,2 MORTON STREET,New York,NY,10014,USA
40.7365809,-73.9949747,21 WEST 14 STREET,New York,NY,10011,USA
40.7456723,-73.9871199,270 5 AVENUE,New York,NY,10001,USA
40.7379287,-73.9890759,44 EAST 19 STREET,New York,NY,10003,USA
40.7430303,-73.9864099,54 MADISON AVENUE,New York,NY,10010,USA
40.7395438,-74.0079204,81 GANSEVOORT STREET,New York,NY,10014,USA
40.7411017,-73.9965757,142 WEST 19 STREET,New York,NY,10011,USA
40.7479906,-73.9819339,26 EAST 35 STREET,New York,NY,10016,USA
40.7286375,-74.0014274,88 MAC DOUGAL STREET,New York,NY,10012,USA
40.741264,-73.995299,120 WEST 20 STREET,New York,NY,10011,USA
